the_date,census_blockid,winner,loser,state,dma_name,block_metric,total_daily,contribution_pct,outlier_type,mover_ind,metric_type
2025-08-15,211339501002000,Gearheart Communications,KUB Fiber,Kentucky,"Tri-Cities, TN-VA-KY",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,220479526002069,Zito Media,Brightspeed,Louisiana,"Baton Rouge, LA-MS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,220190016002024,Vexus Fiber,Altice,Louisiana,"Lake Charles, LA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,220190022041000,Vyve Broadband,AT&T,Louisiana,"Lake Charles, LA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,220710121021019,Verizon FWA,Comcast,Louisiana,"New Orleans, LA-MS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,220690003003000,EPICTOUCH,Starlink,Louisiana,"Shreveport, LA-TX-AR-OK",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,221190312001037,Cable One,AT&T,Louisiana,"Shreveport, LA-TX-AR-OK",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,221190313002004,Brightspeed,Comcast,Louisiana,"Shreveport, LA-TX-AR-OK",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,230099663001027,Starlink,Consolidated,Maine,"Bangor, ME",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,230190125002027,Hughes,Consolidated,Maine,"Bangor, ME",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,230010207001000,T-Mobile FWA,Coast Communications Company,Maine,"Portland-Auburn, ME-NH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,230310310001015,Atlantic Broadband,Spectrum,Maine,"Portland-Auburn, ME-NH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,240358107001019,Talkie Communications,Spectrum,Maryland,"Baltimore, MD",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,240419603001001,Easton Utilities Commission,Astound Broadband,Maryland,"Baltimore, MD",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,240338012162001,WhiteSky Communications,Spectrum,Maryland,"Washington, DC-VA-MD-WV-PA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,250277393001019,Shrewsbury Electric and Cable Operations,Greenlight Networks (NY),Massachusetts,"Boston, MA-NH-VT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,261158335001002,Buckeye,Frontier,Michigan,"Detroit, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,261635807002020,City of Wyandotte,Spectrum,Michigan,"Detroit, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,260050312003001,Bloomingdale Communications,Spectrum,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,260770061022065,Midwest Energy & Communications,Comcast,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,260810006002004,Verizon FWA,AT&T,Michigan,"Grand Rapids-Kalamazoo-Battle Creek, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,260750008003027,Hughes,AT&T,Michigan,"Lansing, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,260130002001076,Baraga Telephone Company,Spectrum,Michigan,"Marquette, MI-WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,260979503001027,Highline Internet,Spectrum,Michigan,"Traverse City-Cadillac, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,261079608001051,HomeWorks Connect,WOW!,Michigan,"Traverse City-Cadillac, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,271370126005018,Starlink,T-Mobile FWA,Minnesota,"Duluth-Superior, MN-WI-MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,270290002002060,Garden Valley Telephone Company,Verizon FWA,Minnesota,"Fargo, ND-MN",2.0,2.0,1.0,geographic_concentration,True,loss
2025-08-15,271079602001336,Halstad Telephone Company,Armstrong,Minnesota,"Fargo, ND-MN",2.0,2.0,1.0,geographic_concentration,True,loss
2025-08-15,271119615001066,Park Region Telephone,Midcontinent,Minnesota,"Fargo, ND-MN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,271696707001040,Hiawatha (MN),Spectrum,Minnesota,"La Crosse-Eau Claire, WI-MN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,270131712023000,Consolidated,Spectrum,Minnesota,"Mankato, MN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,270074504003070,Paul Bunyan Communications,Verizon FWA,Minnesota,"Minneapolis-St. Paul, MN-WI",2.0,2.0,1.0,geographic_concentration,True,loss
2025-08-15,270490808002010,Bevcomm,Hanson Communications,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,270951704003034,Benton Cooperative Telephone Company,Johnson Telephone Company,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,271739701005021,MVTV Wireless,Stellar Association,Minnesota,"Minneapolis-St. Paul, MN-WI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,270459603001001,GigFire,Arvig,Minnesota,"Rochester-Mason City-Austin, MN-IA-IL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,280139501001032,neXband Communications,MaxxSouth,Mississippi,"Columbus-Tupelo-West Point-Houston, MS-AL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,280959504003046,M-Pulse Fiber,Tombigbee Fiber,Mississippi,"Columbus-Tupelo-West Point-Houston, MS-AL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,281619502004001,TVI Fiber,MaxxSouth,Mississippi,"Columbus-Tupelo-West Point-Houston, MS-AL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,280839508003048,Altice,Spectrum,Mississippi,"Greenwood-Greenville, MS-AL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,281479502002038,Conexon Connect,T-Mobile FWA,Mississippi,"Jackson, MS",2.0,2.0,1.0,geographic_concentration,True,loss
2025-08-15,281499502002000,Starlink,Blue Ridge Mountain EMC,Mississippi,"Jackson, MS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,280450304003073,CoastConnect,C Spire Fiber,Mississippi,"New Orleans, LA-MS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,290119603003033,Wisper ISP,Craw-Kan Telephone Cooperative,Missouri,"Joplin-Pittsburg, MO-KS-OK",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,290259501003062,Green Hills Communications,Spectrum,Missouri,"Kansas City, MO-KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,290470219002015,United Fiber,Verizon FWA,Missouri,"Kansas City, MO-KS",2.0,2.0,1.0,geographic_concentration,True,loss
2025-08-15,290950101031003,Everfast Fiber Networks,Comcast,Missouri,"Kansas City, MO-KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,290950128044003,Starlink,Sonic,Missouri,"Kansas City, MO-KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,291818703002003,Windstream,Verizon FWA,Missouri,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,292074708002066,Hughes,T-Mobile FWA,Missouri,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,292236902004001,Conexon Connect,Windstream,Missouri,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,291734701002005,Ralls Technologies,AT&T,Missouri,"Quincy-Hannibal-Keokuk, IL-MO-IA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,290910907001011,"NEXT, Powered by NAEC",Altice,Missouri,"Springfield, MO-AR",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,291839800001018,i3 Broadband,AT&T,Missouri,"St. Louis, MO-IL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,300670004004002,Verizon FWA,T-Mobile FWA,Montana,"Billings, MT-WY",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,300979670004041,Triangle Communications,Frontier,Montana,"Billings, MT-WY",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,300310010011026,Sumo Fiber,Comcast,Montana,"Butte-Bozeman, MT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,300930008003066,T-Mobile FWA,Starlink,Montana,"Butte-Bozeman, MT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-15,310699521001077,Glenwood Telephone Membership Corporation,Verizon FWA,Nebraska,"Denver, CO-WY-NE",2.0,2.0,1.0,geographic_concentration,True,loss
2025-08-15,310199690004004,Rise Broadband,Consolidated Telephone Company (MN),Nebraska,"Lincoln & Hastings-Kearney, NE-KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,160199709003041,Silver Star Communications,Starlink,Idaho,"Idaho Falls-Pocatello, ID-WY",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,160199709003041,Sumo Fiber,FyberCom,Idaho,"Idaho Falls-Pocatello, ID-WY",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,160719601002124,ATC Communications,Comcast,Idaho,"Salt Lake City, UT-WY-NV-ID",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,160219702002027,Ziply Fiber,AT&T,Idaho,"Spokane, WA-ID-MT-OR",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,160799604005005,Altice,Ziply Fiber,Idaho,"Spokane, WA-ID-MT-OR",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,171830007001009,Watch Communications,AT&T,Illinois,"Champaign & Springfield-Decatur, IL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,170318118001004,Starlink,AT&T,Illinois,"Chicago, IL-IN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,170370016001049,Metronet,Mediacom,Illinois,"Chicago, IL-IN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,170999620004032,Surf Internet,Frontier,Illinois,"Chicago, IL-IN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,170119647001038,ViaSat,Frontier,Illinois,"Davenport-Rock Island-Moline, IA-IL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,171610241031002,Muscatine Power and Water,South Slope Cooperative Telephone Company,Illinois,"Davenport-Rock Island-Moline, IA-IL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,170550407003059,Hamilton County Communications,Spectrum,Illinois,"Paducah-Cape Girardeau-Harrisburg, KY-MO-IL-TN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,171430038002031,Nextlink Broadband,Wabash Independent Networks,Illinois,"Peoria-Bloomington, IL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,171759515002066,Mid Century Communications,Spectrum,Illinois,"Peoria-Bloomington, IL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,170010102003068,Adams NetWorks,Vyve Broadband,Illinois,"Quincy-Hannibal-Keokuk, IL-MO-IA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,180330207001010,Auburn Essential Services,Mediacom,Indiana,"Ft. Wayne, IN-OH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,180319692004021,Great Plains Communications,Cox Communications,Indiana,"Indianapolis, IN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,180973301071013,Starlink,Comcast,Indiana,"Indianapolis, IN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,181399744003011,Hughes,Starlink,Indiana,"Indianapolis, IN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,180071002002062,Watch Communications,Wintek Corporation,Indiana,"Lafayette, IN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,181179517004011,Orange County REMC,Cable One,Indiana,"Louisville, KY-IN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,180859618001002,Kosciusko Connect,Comcast,Indiana,"South Bend-Elkhart, IN-MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,180859620002007,Brightspeed,AT&T,Indiana,"South Bend-Elkhart, IN-MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,180279543004019,RTC Communications,Spectrum,Indiana,"Terre Haute, IN-IL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,181650204001020,Cable One,Frontier,Indiana,"Terre Haute, IN-IL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,190314505004000,Liberty Communications,Frontier,Iowa,"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,191130105001062,ImOn Communications,Comcast,Iowa,"Cedar Rapids-Waterloo-Iowa City & Dubuque, IA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,190490501001001,Zito Media,Spectrum,Iowa,"Des Moines-Ames, IA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,190350804003048,Nuvera,Verizon FWA,Iowa,"Sioux City, IA-NE-SD",2.0,2.0,1.0,geographic_concentration,True,loss
2025-08-18,200119559002004,Altice,Craw-Kan Telephone Cooperative,Kansas,"Joplin-Pittsburg, MO-KS-OK",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,201339519003058,KwiKom Communications,Cincinnati Bell,Kansas,"Joplin-Pittsburg, MO-KS-OK",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,200450009021000,Midcontinent,Craw-Kan Telephone Cooperative,Kansas,"Kansas City, MO-KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,200910529042014,Everfast Fiber Networks,Comcast,Kansas,"Kansas City, MO-KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,200910536011004,Comcast,Google Fiber,Kansas,"Kansas City, MO-KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,200274581002186,Twin Valley Communications,T-Mobile FWA,Kansas,"Topeka, KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,201974831003011,WTC Communications,Midcontinent,Kansas,"Topeka, KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,201259506001000,Cable One,WTC Communications,Kansas,"Tulsa, OK-KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,200779618002118,KanOkla Communications,Windstream,Kansas,"Wichita-Hutchinson Plus, KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,201154896003030,Vyve Broadband,Cox Communications,Kansas,"Wichita-Hutchinson Plus, KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,201550015003013,IdeaTek,AT&T,Kansas,"Wichita-Hutchinson Plus, KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,201550018002021,Ben Lomand Rural Telephone Cooperative,Sandhill Telephone Cooperative,Kansas,"Wichita-Hutchinson Plus, KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,201550018002021,Mediacom,Socket Internet,Kansas,"Wichita-Hutchinson Plus, KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,201550018002021,Palmetto Rural Telephone Cooperative,T-Mobile FWA,Kansas,"Wichita-Hutchinson Plus, KS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,211959308002000,Gearheart Communications,Altice,Kentucky,"Charleston-Huntington, WV-KY-OH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,211839201002009,Conexon Connect,Verizon FWA,Kentucky,"Evansville, IN-KY-IL",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,210859506003035,North Central Communications,South Central Rural Telecommunications Cooperative (KY),Kentucky,"Louisville, KY-IN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,210930008001029,T-Mobile FWA,Frontier,Kentucky,"Louisville, KY-IN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,211799304001028,"City of Bardstown, Kentucky",Windstream,Kentucky,"Louisville, KY-IN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,212219801001066,Hopkinsville Electric System,Spectrum,Kentucky,"Nashville, TN-KY",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,221010402002021,Allens Communications,LUS Fiber,Louisiana,"Baton Rouge, LA-MS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,220710017472008,ViaSat,Hughes,Louisiana,"New Orleans, LA-MS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,221179508002009,CoastConnect,Spectrum,Louisiana,"New Orleans, LA-MS",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,230270440001023,Great Works Internet,Spectrum,Maine,"Bangor, ME",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,230010205001002,FirstLight Fiber,Spectrum,Maine,"Portland-Auburn, ME-NH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,230050011003007,Verizon FWA,Spectrum,Maine,"Portland-Auburn, ME-NH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,230310210003020,GoNetspeed,Spectrum,Maine,"Portland-Auburn, ME-NH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,240299504002022,Talkie Communications,Comcast,Maryland,"Baltimore, MD",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,240479510003011,Mediacom,Comcast,Maryland,"Salisbury, MD-DE",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,240317060091010,Cox Communications,Verizon,Maryland,"Washington, DC-VA-MD-WV-PA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,250173505001001,Starlink,T-Mobile FWA,Massachusetts,"Boston, MA-NH-VT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,250251006011005,Starry,Verizon,Massachusetts,"Boston, MA-NH-VT",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,250138138013014,Cox Communications,Spectrum,Massachusetts,"Springfield-Holyoke, MA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,250158227001026,Whip City Fiber,Spectrum,Massachusetts,"Springfield-Holyoke, MA",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,260937126011005,Surf Internet,T-Mobile FWA,Michigan,"Detroit, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,260992450004004,Hughes,Spectrum,Michigan,"Detroit, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,261158328001007,Buckeye,Verizon FWA,Michigan,"Detroit, MI",2.0,2.0,1.0,geographic_concentration,True,loss
2025-08-18,261635208001018,Rocket Fiber,AT&T,Michigan,"Detroit, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,260370108022006,Atlantic Broadband,Spectrum,Michigan,"Lansing, MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,380039679002063,BEK Communications Cooperative,Midcontinent,North Dakota,"Fargo, ND-MN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,380059402002037,North Dakota Telephone Co.,Midcontinent,North Dakota,"Fargo, ND-MN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,380999582001012,Polar Communications,Ziply Fiber,North Dakota,"Fargo, ND-MN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,380899639001071,Consolidated Telcom (ND),Midcontinent,North Dakota,"Minot-Bismarck-Dickinson, ND-MT-SD",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,381059534002069,Northwest Communications Cooperative,Comcast,North Dakota,"Minot-Bismarck-Dickinson, ND-MT-SD",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,391650305043013,Point Broadband,Metronet,Ohio,"Cincinnati, OH-KY-IN",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,390930961002016,North Coast Wireless Communications,Frontier,Ohio,"Cleveland-Akron, OH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,391336001033003,Altice,Comcast,Ohio,"Cleveland-Akron, OH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,390230034001042,Hotwire Fision,Comcast,Ohio,"Dayton, OH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,391131250003000,Metronet,Spectrum,Ohio,"Dayton, OH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,391439614003024,Amplex Electric,Spectrum,Ohio,"Toledo, OH-MI",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,390130119001017,Shentel,Windstream,Ohio,"Wheeling-Steubenville, WV-OH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,390810117004012,Comcast,Frontier,Ohio,"Wheeling-Steubenville, WV-OH",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,401399507002156,Panhandle Telecommunications Systems,Vexus Fiber,Oklahoma,"Amarillo, TX-NM-OK",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,400173009022011,AtLink Services,T-Mobile FWA,Oklahoma,"Oklahoma City, OK",1.0,1.0,1.0,geographic_concentration,True,loss
2025-08-18,401190113021011,T-Mobile FWA,Spectrum,Oklahoma,"Oklahoma City, OK",1.0,1.0,1.0,geographic_concentration,True,loss
