the_date,winner,loser,h2h_wins,h2h_share
2025-06-09,Spectrum,Hotwire Fision,13.0,100.0
2025-06-09,TDS Telecom,Comcast,13.0,100.0
2025-06-09,Comcast,WOW!,13.0,100.0
2025-06-09,Consolidated,Spectrum,13.0,100.0
2025-06-09,AT&T,Verizon,13.0,100.0
2025-06-09,Cable One,Spectrum,12.0,100.0
2025-06-09,AT&T,Google Fiber,12.0,100.0
2025-06-09,Altice,T-Mobile FWA,12.0,100.0
2025-06-09,Verizon FWA,Altice,12.0,100.0
2025-06-09,Cox Communications,Altice,12.0,100.0
2025-06-09,T-Mobile FWA,Windstream,11.0,100.0
2025-06-09,Comcast,Mediacom,11.0,100.0
2025-06-09,Mediacom,Comcast,11.0,100.0
2025-06-09,Cox Communications,Verizon,11.0,100.0
2025-06-09,Starlink,AT&T,11.0,100.0
2025-06-09,Shentel,Comcast,11.0,100.0
2025-06-09,Cable One,AT&T,10.0,100.0
2025-06-09,Starlink,Altice,10.0,100.0
2025-06-09,Brightspeed,Altice,10.0,100.0
2025-06-09,Comcast,TDS Telecom,10.0,100.0
2025-06-09,Verizon FWA,Starlink,10.0,100.0
2025-06-09,Verizon FWA,CenturyLink,10.0,100.0
2025-06-09,Comcast,Ziply Fiber,10.0,100.0
2025-06-09,Verizon FWA,Brightspeed,10.0,100.0
2025-06-09,Starlink,Hughes,10.0,100.0
2025-06-09,Spectrum,Atlantic Broadband,10.0,100.0
2025-06-09,Atlantic Broadband,Spectrum,10.0,100.0
2025-06-09,Service Electric,Comcast,10.0,100.0
2025-06-10,Spectrum,Comcast,384.0,100.0
2025-06-10,Comcast,AT&T,378.6666666666667,100.00000000000001
2025-06-10,Comcast,Spectrum,340.0,100.0
2025-06-10,T-Mobile FWA,Comcast,339.0,100.0
2025-06-10,Spectrum,AT&T,311.3333333333333,100.0
2025-06-10,AT&T,Comcast,307.0,100.0
2025-06-10,AT&T,Spectrum,276.6666666666667,100.0
2025-06-10,T-Mobile FWA,Spectrum,263.0,100.0
2025-06-10,Verizon FWA,Comcast,184.0,100.0
2025-06-10,Verizon FWA,Spectrum,181.0,100.0
2025-06-10,Spectrum,T-Mobile FWA,170.0,100.0
2025-06-10,Frontier,Spectrum,166.0,100.0
2025-06-10,Comcast,T-Mobile FWA,160.0,100.0
2025-06-10,Spectrum,Frontier,133.0,100.0
2025-06-10,T-Mobile FWA,AT&T,113.0,100.0
2025-06-10,Comcast,Verizon,94.0,100.0
2025-06-10,Verizon,Comcast,90.33333333333334,100.0
2025-06-10,Comcast,CenturyLink,90.0,100.0
2025-06-10,Frontier,Comcast,85.0,100.0
2025-06-10,Comcast,Cox Communications,77.0,100.0
2025-06-10,Spectrum,Cox Communications,71.0,100.0
2025-06-10,AT&T,Cox Communications,71.0,100.0
2025-06-10,T-Mobile FWA,Cox Communications,63.0,100.0
2025-06-10,Comcast,Verizon FWA,62.0,100.0
2025-06-10,CenturyLink,Comcast,60.0,100.0
2025-06-10,Cox Communications,Spectrum,60.0,100.0
2025-06-10,Spectrum,Altice,59.0,100.0
2025-06-10,Cox Communications,AT&T,58.0,100.0
2025-06-10,Comcast,Frontier,58.0,100.0
2025-06-10,Spectrum,Verizon FWA,57.0,100.0
2025-06-10,Verizon FWA,AT&T,56.0,100.0
2025-06-10,Spectrum,Verizon,53.0,100.0
2025-06-10,Cox Communications,Comcast,51.0,100.0
2025-06-10,Comcast,Altice,51.0,100.0
2025-06-10,Verizon,Spectrum,49.0,100.0
2025-06-10,AT&T,T-Mobile FWA,46.0,100.0
2025-06-10,T-Mobile FWA,Altice,46.0,100.0
2025-06-10,CenturyLink,Cox Communications,44.0,100.0
